owner_acronym,source_year,total_entries,total_contracts,total_amendments
pch,2014,2,2,0
pch,2015,3,3,0
pch,2016,5,5,0
pch,2017,9,7,2
pch,2018,3,3,0
pch,2019,5,5,0
pco,2010,9,5,4
pco,2011,11,9,2
pco,2012,2,0,2
pco,2013,2,1,1
pco,2014,7,5,2
pco,2015,9,5,4
pco,2016,9,6,3
pco,2017,13,10,3
pco,2018,9,9,0
pco,2019,12,9,3
phac,2010,2,2,0
phac,2011,9,9,0
phac,2012,12,11,1
phac,2013,6,5,1
phac,2014,16,12,4
phac,2015,15,12,3
phac,2016,21,12,9
phac,2018,3,3,0
phac,2019,11,11,0
ppsc,2010,3,3,0
ppsc,2011,5,5,0
ppsc,2012,4,4,0
ppsc,2013,6,6,0
ppsc,2014,6,6,0
ppsc,2015,8,7,1
ppsc,2016,4,3,1
ppsc,2017,7,7,0
ppsc,2018,12,11,1
ppsc,2019,10,10,0
pptc,2010,29,28,1
pptc,2011,70,70,0
pptc,2012,2,2,0
pptc,2013,40,37,3
pptc,2014,2,2,0
ps,2010,4,4,0
ps,2011,6,6,0
ps,2012,3,3,0
ps,2013,1,1,0
ps,2014,2,2,0
ps,2016,1,1,0
ps,2017,1,1,0
ps,2018,2,2,0
ps,2019,1,1,0
psc,2011,2,1,1
psc,2013,1,1,0
pspc,2010,107,89,18
pspc,2011,99,84,15
pspc,2012,141,115,26
pspc,2013,159,113,46
pspc,2014,164,124,40
pspc,2015,148,104,44
pspc,2016,153,94,59
pspc,2017,150,112,38
pspc,2018,144,112,32
pspc,2019,162,109,53
rcmp,2010,55,41,14
rcmp,2011,31,30,1
rcmp,2012,47,41,6
rcmp,2013,60,51,9
rcmp,2014,103,97,6
rcmp,2015,130,114,16
rcmp,2016,205,155,50
rcmp,2017,136,103,33
rcmp,2018,141,126,15
rcmp,2019,109,73,36
ssc,2012,10,7,3
ssc,2013,27,22,5
ssc,2014,2,1,1
ssc,2015,9,8,1
ssc,2016,15,11,4
ssc,2017,15,11,4
ssc,2018,28,25,3
ssc,2019,15,14,1
stats,2010,7,7,0
stats,2011,2,2,0
stats,2012,3,3,0
stats,2013,4,4,0
stats,2014,2,1,1
stats,2015,1,1,0
stats,2016,5,5,0
stats,2018,2,2,0
stats,2019,3,3,0
tbs,2010,5,2,3
tbs,2017,5,2,3
tbs,2018,6,2,4
tbs,2019,3,2,1
tc,2011,19,19,0
tc,2012,19,16,3
tc,2013,7,6,1
tc,2014,19,17,2
tc,2015,12,10,2
tc,2016,13,13,0
tc,2017,10,9,1
tc,2018,15,12,3
tc,2019,14,12,2
vac,2010,4,4,0
vac,2011,16,14,2
vac,2012,3,3,0
vac,2013,7,7,0
vac,2014,7,7,0
vac,2015,6,6,0
vac,2016,3,3,0
vac,2017,9,8,1
vac,2018,11,8,3
vac,2019,19,9,10
vrab,2011,4,4,0
vrab,2012,2,2,0
vrab,2015,2,2,0
vrab,2018,1,1,0
vrab,2019,1,1,0
