owner_acronym,source_year,total_entries,total_contracts,total_amendments
phac,2014,8,8,0
phac,2015,3,3,0
phac,2016,10,9,1
phac,2017,9,9,0
phac,2018,7,7,0
phac,2019,3,3,0
ppsc,2012,1,1,0
ppsc,2017,1,1,0
ppsc,2018,2,2,0
ppsc,2019,7,7,0
pptc,2010,2,2,0
pptc,2011,1,1,0
pptc,2013,1,1,0
ps,2010,12,12,0
ps,2011,17,17,0
ps,2012,2,2,0
ps,2013,6,6,0
ps,2014,4,4,0
ps,2015,4,4,0
ps,2016,8,7,1
ps,2017,12,10,2
ps,2018,8,6,2
ps,2019,22,20,2
psic,2016,1,1,0
pspc,2010,24,23,1
pspc,2011,18,16,2
pspc,2012,3,3,0
pspc,2013,2,2,0
pspc,2014,1,1,0
pspc,2015,2,2,0
pspc,2016,4,3,1
pspc,2017,1,1,0
pspc,2019,7,6,1
rcmp,2010,54,52,2
rcmp,2011,30,29,1
rcmp,2012,20,20,0
rcmp,2013,33,31,2
rcmp,2014,30,30,0
rcmp,2015,27,25,2
rcmp,2016,56,54,2
rcmp,2017,37,33,4
rcmp,2018,55,51,4
rcmp,2019,62,59,3
sirc,2017,2,2,0
sirc,2018,3,3,0
ssc,2012,32,18,14
ssc,2013,14,13,1
ssc,2014,8,4,4
ssc,2015,2,0,2
ssc,2016,12,11,1
ssc,2017,7,7,0
ssc,2018,7,7,0
ssc,2019,10,10,0
stats,2010,5,5,0
stats,2013,1,1,0
stats,2014,1,1,0
stats,2015,2,2,0
stats,2016,2,2,0
stats,2018,1,1,0
stats,2019,5,5,0
tbs,2010,1,1,0
tbs,2013,1,1,0
tbs,2018,1,1,0
tbs,2019,4,4,0
tc,2011,5,5,0
tc,2012,4,4,0
tc,2013,6,6,0
tc,2014,13,13,0
tc,2015,4,4,0
tc,2016,4,4,0
tc,2017,3,3,0
tc,2018,6,3,3
tc,2019,3,2,1
tsb,2018,1,1,0
tsb,2019,2,2,0
vac,2010,2,2,0
vac,2011,9,9,0
vac,2012,7,7,0
vac,2013,10,9,1
vac,2014,9,9,0
vac,2015,7,5,2
vac,2016,1,1,0
vac,2017,1,1,0
vac,2018,5,5,0
vac,2019,5,5,0
vrab,2012,2,2,0
vrab,2013,1,1,0
vrab,2019,2,2,0
wd,2019,2,2,0
