owner_acronym,effective_year,sum_yearly_value
gac,2014,351264.27
gac,2015,326864.68
gac,2016,438809.33
gac,2017,312753.36
gac,2018,563860.45
gac,2019,2135645.31
hc,2010,93451.00
hc,2011,93451.00
hc,2012,379680.00
hc,2013,388352.75
hc,2014,381358.05
hc,2015,621522.60
hc,2016,830416.60
hc,2017,401098.81
hc,2018,204618.99
hc,2019,538598.02
ic,2010,106575.00
ic,2011,49946.00
ic,2012,86953.50
ic,2013,363092.50
ic,2014,727851.50
ic,2015,324151.00
ic,2016,329416.00
ic,2017,815597.35
ic,2018,274297.33
ic,2019,506486.10
inac,2014,90128.91
inac,2015,90128.91
inac,2016,39389.48
inac,2017,233432.78
inac,2018,194043.31
inac,2019,502348.77
infra,2010,66465.00
infra,2011,68997.00
infra,2012,157098.25
infra,2013,32063.75
infra,2015,28301.80
infra,2016,79010.55
infra,2017,93677.00
infra,2018,202779.24
infra,2019,389607.84
ircc,2010,238427.04
ircc,2011,388214.54
ircc,2012,751139.50
ircc,2013,559551.88
ircc,2014,976097.87
ircc,2015,1436695.43
ircc,2016,1233490.94
ircc,2017,2025493.22
ircc,2018,2534121.30
ircc,2019,2393291.30
isc,2018,35967.06
isc,2019,287141.44
just,2012,436151.00
just,2013,153052.85
just,2014,129198.55
just,2015,305913.62
just,2016,500576.44
just,2017,392626.41
just,2018,130057.35
lac,2013,36987.89
lac,2014,160317.22
lac,2015,104989.21
lac,2016,176652.22
lac,2017,134788.60
lac,2018,141837.82
lac,2019,255858.99
mgerc,2016,18273.97
mgerc,2017,18273.97
nrc,2010,69969.00
nrc,2011,143849.00
nrc,2012,90230.50
nrc,2013,98903.00
nrc,2014,124349.50
nrc,2015,251729.00
nrc,2016,149543.00
nrc,2017,70127.00
nrc,2018,580048.34
nrc,2019,141413.85
nrcan,2012,50511.00
nrcan,2013,229051.00
nrcan,2014,178540.00
nrcan,2015,426960.96
nrcan,2016,74716.55
nrcan,2017,213437.54
nrcan,2018,307555.24
nrcan,2019,302998.20
nserc,2016,282919.55
nserc,2018,258038.07
nserc,2019,1049775.06
oag,2017,30645.60
oag,2018,63229.15
oag,2019,202362.93
ocol,2017,30645.60
ocol,2018,30645.60
oic,2019,126853.80
opc,2019,78803.87
osfi,2016,40703.07
osfi,2017,40703.07
osfi,2018,150917.15
osfi,2019,307467.16
pc,2010,70980.00
pc,2012,150780.00
pc,2013,31290.00
pc,2014,18166.05
pc,2015,36332.10
pc,2016,191209.18
pc,2017,101689.64
pch,2010,34650.00
pch,2011,148050.00
pch,2014,33578.45
pch,2015,33578.45
pch,2017,679739.09
pch,2018,854616.09
pco,2010,348195.00
pco,2011,248536.00
pco,2012,143962.00
pco,2013,101022.00
pco,2014,50511.00
phac,2010,46725.50
phac,2011,46725.50
phac,2012,569520.00
phac,2013,669916.55
phac,2014,733010.10
phac,2015,149001.80
phac,2016,515313.90
phac,2017,272678.94
phac,2018,50034.69
phac,2019,65660.00
ppsc,2018,118152.80
ppsc,2019,60850.50
pptc,2010,104809.50
pptc,2011,152607.00
pptc,2012,199132.50
pptc,2013,234154.33
pptc,2014,115135.97
pptc,2015,106311.64
ps,2010,109601.51
ps,2011,148821.01
ps,2012,181478.00
ps,2013,154115.05
ps,2014,111437.78
ps,2015,29021.23
psc,2010,208836.00
psc,2011,84159.00
psc,2012,150629.00
psc,2013,28589.00
psc,2014,64071.00
psc,2016,99947.00
psc,2017,156463.67
psc,2018,261539.31
psc,2019,503835.28
pspc,2010,397474.38
pspc,2011,985039.38
pspc,2012,902497.50
pspc,2013,833197.96
pspc,2014,521500.74
pspc,2015,628693.37
pspc,2016,1739562.52
pspc,2017,1046876.57
pspc,2018,4162436.53
pspc,2019,5776108.65
rcmp,2010,94762.50
rcmp,2011,393779.50
rcmp,2012,413142.00
rcmp,2013,267462.40
rcmp,2014,804620.90
rcmp,2015,727405.49
rcmp,2016,921101.93
rcmp,2017,899468.01
rcmp,2018,3540556.71
rcmp,2019,2374108.90
ssc,2012,38024.50
ssc,2013,299314.40
ssc,2014,423575.42
ssc,2015,548027.59
ssc,2016,560790.38
ssc,2017,1805674.32
ssc,2018,3121821.43
ssc,2019,4174535.53
stats,2010,188554.00
stats,2011,279901.00
stats,2012,212044.50
stats,2013,79100.00
stats,2014,297291.20
stats,2015,96253.40
stats,2017,285684.34
stats,2018,503963.62
tbs,2010,472887.08
tbs,2011,385649.75
tbs,2012,1567538.00
tbs,2013,1792085.59
tbs,2014,2011174.15
tbs,2015,2710914.96
tbs,2016,4430739.70
tbs,2017,2536441.96
tbs,2018,2752663.31
tbs,2019,2585625.35
tc,2013,66003.30
tc,2014,423252.80
tc,2015,121486.30
tc,2016,383375.37
tc,2017,271195.81
tc,2018,530795.99
tc,2019,764963.53
vac,2011,19577.25
vac,2012,195977.25
vac,2013,14854.20
vac,2014,22430.85
vac,2015,75433.15
vac,2016,15153.30
vac,2019,641340.70
